Unnamed: 0,Position,Rating,Pace,Acceleration,Sprint Speed,Shooting,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Passing,Vision,Crossing,FK. Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Dribbling.1,Composure,Defending,Interceptions,Heading Accuracy,Marking,Standing Tackle,Sliding Tackle,Physicality,Jumping,Stamina,Strength,Aggression,Name,Club,Nation,League,Skills,Weak Foot,Intl. Rep,Foot,Height,Weight,Revision,Def. WR,Att. WR,Origin,Version,PS4 Games Played,Days in game,Acrobat,Aerial Threat,Clinical Finisher,Complete Defender,Complete Forward,Crosser,Distance Shooter,Dribbler,FK Specialist,Midfielder,Play Maker,Poacher,Speedster,Strength Spec,Tackler,Tactician,Avoids Using Weaker Foot,Backs Into Player,Chip Shot,Corner Specialist,Crosser - Early Crosser,Dives Into Tackles,Dribbler - Speed Dribbler,Flair,GK One On One,Giant Throw In,Injury Prone,Leadership,Long Throw,Long Thrower,One Club Player,Passing - Long Passer,Playmaker,Power Header,Puncher,Pushes Up For Corners,Selfish,Shooting - Chip Shot,Shooting - Finesse Shot,Shooting - Long Shot Taker,Sweeper Keeper,Takes Finesse Style Free Kicks,Takes Powerful Driven Free Kicks,Target Forward,Technical Dribbler,Tries To Beat Defensive Line,Ultimate Professional,games_day
5241,RM,69,79,75,83,67,61,67,67,69,62,68,62,60,63,62,65,60,60,75,73,55,66,72,75,53,33,42,60,29,26,19,64,33,66,71,52,Sammy Ameobi,Bolton Wanderers,Nigeria,EFL Championship,3,3,1,Left,194,78,Normal,Med,Med,N\A, silver,822,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.3025210080000003
5242,LM,69,70,71,70,63,68,61,68,62,61,57,65,66,68,54,68,60,57,72,72,69,60,69,72,67,43,45,54,36,46,43,68,58,78,68,60,Stuart Dallas,Leeds United,Northern Ireland,EFL Championship,3,3,1,Right,183,81,Normal,High,High,N\A, silver,534,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4957983190000002
5248,LM,69,78,75,80,63,66,64,63,59,64,68,67,67,67,70,66,65,79,71,84,68,63,69,71,67,27,27,38,27,23,30,63,77,66,68,42,Gerard Badía Cortés,Piast Gliwice,Spain,Ekstraklasa,2,3,1,Left,175,72,Normal,Med,Med,N\A, silver,504,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1.411764706
5257,LM,69,92,93,91,62,73,63,61,58,62,60,56,56,59,46,60,43,65,75,92,95,60,71,75,75,30,33,52,22,30,25,49,71,71,27,72,Jakub Kosecki,Śląsk Wrocław,Poland,Ekstraklasa,3,4,1,Right,168,63,Normal,Med,Med,N\A, silver,2986,357,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.364145658
5259,LM,69,83,79,86,66,60,60,86,63,59,60,63,50,65,61,68,65,67,75,71,66,59,71,75,67,35,30,53,33,34,32,74,53,70,80,70,Yanic Wildschut,Norwich City,Holland,EFL Championship,3,2,1,Right,187,86,Normal,Med,Med,N\A, silver,357,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
5262,RM,69,78,75,81,63,65,60,68,68,46,65,60,60,64,39,63,58,57,71,68,71,68,70,71,59,37,31,61,34,39,30,57,31,73,57,44,Bouna Sarr,Olympique de Marseille,France,Ligue 1 Conforama,3,3,1,Right,177,65,Normal,Med,High,N\A, silver,2640,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.394957982999999
5263,RM,69,72,71,72,59,61,56,68,60,49,51,68,67,71,48,70,68,60,73,78,83,64,75,73,57,55,53,44,52,63,54,57,60,54,57,58,Cristian Lobato Villegas,Sporting Kansas City,Spain,Major League Soccer,3,2,1,Left,174,66,Normal,Med,Med,N\A, silver,607,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.700280112
5265,LM,69,72,76,69,59,59,57,65,60,58,48,68,68,66,65,71,61,69,75,78,77,67,73,75,44,28,29,45,22,25,34,56,59,63,56,46,Kevin Stöger,VfL Bochum 1848,Austria,Bundesliga 2,4,3,1,Left,176,75,Normal,Med,Med,N\A, silver,509,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4257703080000002
5268,RM,69,77,78,76,60,63,60,63,59,46,55,66,69,59,59,70,64,63,70,78,87,71,72,70,64,46,51,46,40,50,45,55,63,67,52,44,Joan Angel Román Ollè,SC Braga,Spain,Liga NOS,3,2,1,Right,175,70,Normal,Med,Med,N\A, silver,400,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.120448179
5270,RM,69,75,72,78,66,69,67,67,63,65,60,65,63,65,63,65,67,72,70,69,68,56,69,70,61,34,26,51,39,32,29,69,55,71,70,68,Petar Grbić,Akhisar Belediyespor,Montenegro,Süper Lig,3,3,1,Right,189,75,Normal,Med,Med,N\A, silver,265,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742296919
5290,RM,69,89,88,89,61,69,58,71,60,51,58,63,67,63,49,65,53,68,66,70,69,64,67,66,64,44,42,58,53,37,23,60,60,82,51,57,Ethan Finlay,Minnesota United FC,United States,Major League Soccer,3,3,1,Right,175,75,Normal,High,High,N\A, silver,2282,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.392156862999999
5297,RM,69,91,90,92,58,57,63,66,40,51,66,64,48,78,48,71,62,55,72,81,65,57,70,72,60,32,22,45,34,31,31,48,80,37,56,33,In Seong Kim,Ulsan Hyundai Horang-i,Korea Republic,K LEAGUE Classic,3,3,1,Right,180,74,Normal,Med,Med,N\A, silver,1462,357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.095238095
5316,RM,69,85,83,86,66,72,71,64,56,57,69,57,60,58,29,60,52,54,67,66,66,67,69,67,61,19,19,57,11,17,12,66,64,83,65,50,Renaud Ripart,Nîmes Olympique,France,Domino’s Ligue 2,2,3,1,Right,181,73,Normal,Med,Med,N\A, silver,865,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.422969188
5320,LM,69,70,70,70,52,63,36,69,67,40,67,72,66,77,76,71,72,76,66,75,75,70,68,66,73,66,66,52,67,70,68,67,57,77,62,68,Carlo Mammarella,Vercelli,Italy,Calcio B,2,2,2,Left,175,70,Normal,High,Med,N\A, silver,379,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.06162465
5346,RM,69,73,76,71,56,63,66,48,42,36,63,71,71,70,67,71,72,71,65,78,85,60,64,65,50,50,45,38,50,55,52,62,58,76,63,42,Patrick Göbel,FC Würzburger Kickers,Germany,3. Liga,3,3,1,Right,169,68,Normal,Med,Med,N\A, silver,838,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.347338936
5350,LM,69,76,78,75,64,66,67,63,60,69,58,63,59,69,53,66,59,56,75,78,78,65,69,75,60,25,16,55,21,25,24,50,64,64,49,31,Julian Green,SpVgg Greuther Fuerth,United States,Bundesliga 2,3,4,1,Right,173,70,Normal,Med,Med,N\A, silver,370,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.036414566
5359,RM,69,91,92,91,62,64,61,64,63,59,65,60,60,60,54,62,57,61,70,84,66,64,62,70,65,31,32,61,24,28,29,68,75,94,58,57,Kensuke Nagai,F.C. Tokyo,Japan,Meiji Yasuda J1 League,3,4,1,Right,178,71,Normal,Med,High,N\A, silver,3923,357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.98879552
5360,LM,69,73,74,72,60,58,61,60,58,64,59,63,67,62,49,66,57,59,77,78,64,60,75,77,59,35,29,48,37,33,31,59,70,72,60,37,Abdellah Zoubir,Racing Club de Lens,France,Domino’s Ligue 2,4,4,1,Right,180,75,Normal,Med,High,N\A, silver,1246,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4901960780000003
5365,RM,69,73,76,70,62,68,62,62,64,61,53,67,71,68,40,72,69,41,73,57,71,69,69,73,72,30,25,41,28,33,31,41,35,32,49,35,Flavien Tait,Angers SCO,France,Ligue 1 Conforama,3,3,1,Right,175,70,Normal,Med,High,N\A, silver,716,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.005602241
5370,LM,69,83,81,84,62,59,57,75,67,61,44,63,67,64,64,65,54,63,73,73,83,65,67,73,63,42,45,32,42,43,48,73,45,75,80,58,Ken Sema,Östersunds FK,Sweden,Allsvenskan,3,3,1,Left,177,69,Normal,Med,Med,N\A, silver,1040,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.913165266
5388,RM,69,78,78,78,67,66,63,77,70,64,54,61,59,70,33,62,58,65,75,77,77,67,70,75,58,25,19,54,20,25,24,58,61,65,65,33,Mauricio Cuero,Club Tijuana,Colombia,LIGA Bancomer MX,4,3,1,Right,178,83,Normal,Med,Med,N\A, silver,411,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1512605040000001
5395,LM,69,76,74,77,58,56,57,65,52,48,66,65,64,64,53,70,59,65,77,74,77,57,75,77,62,54,35,48,60,61,56,60,44,63,56,69,Juan Ramírez,Club Atlético Talleres,Argentina,Primera División,3,3,1,Left,174,68,Normal,Med,High,N\A, silver,635,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.778711485
5398,LM,69,77,77,77,62,65,59,68,65,44,62,64,67,61,49,65,67,71,73,81,71,63,71,73,71,24,28,52,14,24,23,62,58,67,72,33,Francisco Pizzini,Independiente,Argentina,Primera División,3,2,1,Right,177,71,Normal,Low,Med,N\A, silver,595,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666669999999
5402,RM,69,83,84,82,62,66,59,68,62,71,61,64,66,66,66,65,60,45,69,77,72,68,68,69,61,35,33,52,30,37,31,57,48,59,60,50,Gonzalo Verón,New York Red Bulls,Argentina,Major League Soccer,4,3,1,Right,178,76,Normal,Med,Med,N\A, silver,698,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.955182073
5404,RM,69,81,82,80,66,67,63,70,70,59,67,61,65,59,57,64,56,60,71,84,77,66,72,71,65,27,20,58,26,25,21,57,74,59,63,33,Facundo Castillón,Club Atlético Lanús,Argentina,Primera División,3,3,1,Right,173,71,Normal,Low,High,N\A, silver,565,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5826330530000001
5408,RM,69,76,76,76,66,63,66,70,67,47,69,65,64,67,61,66,63,64,70,70,65,63,67,70,56,21,16,64,19,15,16,58,80,70,60,32,Rodrigo Depetris,Club Atlético Tigre,Argentina,Primera División,3,3,1,Right,177,69,Normal,High,Med,N\A, silver,557,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.56022409
5417,LM,69,72,74,71,68,56,69,75,69,63,52,70,63,74,77,71,69,72,67,72,71,62,70,67,63,35,26,53,27,47,25,69,59,74,75,52,Florian Martin,FC Sochaux-Montbéliard,France,Domino’s Ligue 2,3,2,1,Left,180,79,Normal,High,Med,N\A, silver,661,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8515406159999999
5427,RM,69,80,82,79,65,67,69,66,57,58,65,61,60,58,42,66,56,67,74,78,82,64,67,74,58,30,21,49,28,30,35,59,58,67,61,46,Duncan Watmore,Sunderland,England,EFL Championship,3,3,1,Right,175,72,Normal,Med,High,N\A, silver,689,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.929971989
5429,RM,69,83,85,81,66,63,68,71,57,66,62,60,63,63,40,61,56,56,73,84,83,68,68,73,71,19,17,52,17,14,12,63,81,70,61,54,Tuur Dierckx,Waasland-Beveren,Belgium,Belgium Pro League,3,5,1,Right,171,73,Normal,High,High,N\A, silver,861,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.411764706
5436,LM,69,86,85,86,62,59,58,76,59,53,60,58,53,57,32,67,59,45,75,81,77,66,75,75,50,22,20,62,17,17,12,58,58,66,63,35,Dzon Delarge,Bursaspor,Congo,Süper Lig,3,3,1,Right,174,74,Normal,Med,Med,N\A, silver,426,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.193277311
5442,LM,69,92,94,91,61,61,61,69,57,57,46,60,62,59,44,65,50,58,72,90,91,63,67,72,68,41,38,30,44,46,30,59,61,69,58,50,Emmanuel Boateng,LA Galaxy,Ghana,Major League Soccer,3,3,1,Left,167,70,Normal,High,High,N\A, silver,8840,357,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24.76190476
5458,RM,69,87,84,90,64,68,62,70,67,50,66,57,60,63,33,59,55,45,71,85,77,61,68,71,65,26,25,48,21,25,24,70,87,77,73,52,Ebenezer Assifuah,Havre Athletic Club,Ghana,Domino’s Ligue 2,3,5,1,Right,172,70,Normal,Med,High,N\A, silver,1263,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5378151260000004
5467,RM,69,79,76,81,57,63,60,44,58,58,62,66,65,71,49,68,66,60,72,82,78,59,67,72,59,36,34,47,36,35,35,54,46,59,58,38,Guillermo Donoso Alonso,CD Lugo,Spain,LaLiga 1 I 2 I 3,3,3,1,Right,173,65,Normal,Med,Med,N\A, silver,1185,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3193277310000004
5480,LM,69,80,77,83,67,69,69,66,67,58,56,63,64,61,53,68,60,53,68,85,79,54,70,68,61,28,17,53,25,29,29,50,50,73,46,33,Róbert Pich,Śląsk Wrocław,Slovakia,Ekstraklasa,3,3,1,Right,176,68,Normal,Med,Med,N\A, silver,439,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.229691877
5481,RM,69,81,79,82,64,65,64,67,70,47,54,64,63,67,60,66,63,58,65,78,78,68,66,65,64,61,61,51,60,64,61,68,66,85,63,62,Grant Ward,Ipswich Town,England,EFL Championship,3,3,1,Right,178,73,Normal,High,High,N\A, silver,920,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.577030812
5482,RM,69,79,77,80,49,60,55,51,34,36,51,68,64,75,38,74,62,58,69,75,65,57,69,69,64,25,19,33,22,30,27,55,40,61,61,34,Zinedine Ferhat,Havre Athletic Club,Algeria,Domino’s Ligue 2,3,4,1,Right,180,70,Normal,Low,High,N\A, silver,487,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3641456580000002
5485,RM,69,78,83,73,63,57,61,66,67,61,57,65,67,65,67,67,57,66,78,78,75,60,70,78,73,34,39,38,29,34,35,56,72,61,57,41,Benson Manuel,KRC Genk,Belgium,Belgium Pro League,5,4,1,Left,167,70,Normal,Med,Med,N\A, silver,2641,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.3977591039999995
5496,LM,69,77,75,78,59,58,58,67,56,50,58,65,67,69,44,68,63,47,71,63,68,60,72,71,58,47,47,52,42,47,61,67,56,78,66,57,Reziuan Mirzov,FC Tosno,Russia,Russian Football Premier League,3,4,1,Left,179,75,Normal,Med,Med,N\A, silver,336,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9411764709999999
5500,RM,69,88,87,88,62,70,66,63,55,56,44,60,55,69,45,61,56,54,73,88,85,57,67,73,59,21,24,59,15,15,17,47,40,63,48,27,Andy Polo,Monarcas Morelia,Peru,LIGA Bancomer MX,4,4,1,Right,174,71,Normal,Med,Med,N\A, silver,1016,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.845938375
5507,RM,69,74,76,72,53,66,48,55,64,38,47,68,64,66,39,74,72,62,72,76,78,64,72,72,62,40,56,49,32,34,38,55,74,53,48,72,Vedat Bora,Atiker Konyaspor,Turkey,Süper Lig,2,2,1,Right,175,68,Normal,Med,Low,N\A, silver,505,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.414565826
5510,LM,69,74,77,72,57,55,58,59,54,66,49,67,72,70,63,67,58,68,74,82,90,58,77,74,71,29,31,35,16,38,33,40,32,66,32,28,Manuel García Alonso,NAC Breda,Spain,Eredivisie,4,4,1,Right,170,65,Normal,Med,High,N\A, silver,714,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
5514,RM,69,76,77,76,63,67,62,63,72,52,48,64,63,70,39,66,65,50,71,93,92,61,65,71,52,27,26,60,20,24,26,47,75,71,33,45,Mariano Barbieri,Belgrano de Córdoba,Argentina,Primera División,3,4,1,Right,163,64,Normal,Low,Med,N\A, silver,422,357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182072829
5519,RM,69,79,80,78,59,63,62,52,59,52,64,63,66,63,54,69,48,62,75,74,67,64,70,75,62,31,29,34,23,39,30,49,38,64,49,32,Thabo Qalinge,Orlando Pirates,South Africa,South African FL,3,4,1,Right,175,62,Normal,Med,Med,N\A, silver,655,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.834733894
5521,LM,69,83,83,83,56,59,59,53,60,36,52,63,64,60,32,69,62,54,76,86,84,59,70,76,62,21,19,40,19,20,17,52,54,61,55,33,Ryan Kent,Sport-Club Freiburg,England,Bundesliga,4,5,1,Right,172,65,Normal,Med,Med,N\A, silver,1184,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.3165266110000005
5525,RM,69,75,78,72,65,66,65,68,62,62,60,65,60,65,59,70,66,61,71,77,71,65,71,71,70,60,64,59,56,61,59,66,60,67,66,66,Anthony Ribelin,Stade Rennais FC,France,Ligue 1 Conforama,2,3,1,Right,177,73,Normal,Med,Med,N\A, silver,1001,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.803921569
5527,RM,69,79,83,76,68,61,60,80,78,74,57,66,62,67,65,66,63,80,76,82,73,57,71,76,64,38,39,48,33,39,41,56,63,56,54,57,Jean-Luc Dompé Diarra,Amiens SC,France,Ligue 1 Conforama,4,2,1,Right,170,65,Normal,Low,Med,N\A, silver,889,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.4901960780000003
5532,RM,69,83,87,79,65,67,66,70,61,62,56,60,65,63,40,64,42,69,74,77,81,66,73,74,62,30,24,56,22,32,32,47,41,52,44,52,Edson Rodrigues Farias,F. Santa Maria da Feira,Brazil,Liga NOS,3,4,1,Right,170,67,Normal,Med,Med,N\A, silver,741,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.075630252
5539,RM,69,62,61,62,61,65,66,50,61,49,68,70,72,68,73,71,66,72,72,68,68,60,74,72,58,46,49,42,41,52,45,62,55,71,60,55,Miguel Olavide Montes,Sevilla Atlético,Spain,LaLiga 1 I 2 I 3,2,2,1,Left,178,70,Normal,Med,Med,N\A, silver,613,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.717086835
5561,LM,68,76,76,76,61,63,62,63,60,60,51,66,68,67,52,69,63,66,65,74,73,65,67,65,68,43,49,55,37,43,38,64,62,65,67,58,Sigamary Diarra,Valenciennes FC,Mali,Domino’s Ligue 2,3,3,1,Left,176,74,Normal,Med,High,N\A, silver,484,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.355742297
5569,RM,68,75,73,76,67,66,63,76,68,60,63,64,64,67,66,66,53,67,70,75,72,71,67,70,69,40,37,49,31,45,51,56,53,50,58,61,Arturo Alvarez,Chicago Fire Soccer Club,El Salvador,Major League Soccer,3,2,1,Left,175,77,Normal,Med,Med,N\A, silver,664,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8599439780000002
5570,RM,68,71,70,72,67,72,67,68,62,65,71,63,56,70,61,65,59,68,67,70,71,60,70,67,66,32,42,49,23,33,23,68,62,72,68,66,Davide Callà,FC Basel,Switzerland,Raiffeisen Super League,3,4,1,Right,176,79,Normal,High,High,N\A, silver,566,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585434174
5576,RM,68,85,78,91,64,67,61,69,63,60,67,60,66,59,46,62,58,43,66,78,74,71,66,66,64,38,34,64,34,36,33,66,64,67,62,75,Pablo Lugüercio,Estudiantes de La Plata,Argentina,Primera División,3,3,1,Right,177,79,Normal,Med,High,N\A, silver,786,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2016806719999997
5593,LM,68,76,67,84,63,64,61,64,65,66,66,65,55,69,67,67,64,67,64,53,49,68,67,64,66,40,47,71,37,30,29,71,56,77,79,48,Jonas Borring,FC Midtjylland,Denmark,Alka Superliga,3,3,1,Left,193,81,Normal,Med,High,N\A, silver,250,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7002801120000001
5606,RM,68,51,47,54,67,70,66,66,68,64,69,68,71,68,66,69,63,65,71,63,64,67,70,71,68,46,49,63,38,49,41,69,65,70,68,69,Stijn De Smet,KV Kortrijk,Belgium,Belgium Pro League,3,4,1,Right,184,82,Normal,Med,Med,N\A, silver,319,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893557423
